Label,IATA,Latitude,Longitude,Country,Country_std
Tanjung Harapan Airport,TJS,2.835833333,117.3736111,Indonesia,Indonesia
Datadawai Airport,DTD,0.8106,114.5306,Indonesia,Indonesia
Kalimarau Airport,BEJ,2.1555,117.431999,Indonesia,Indonesia
Warukin Airport,TJG,-2.216559887,115.435997,Indonesia,Indonesia
Sampit(Hasan) Airport,SMQ,-2.499190092,112.9749985,Indonesia,Indonesia
Dumatumbun Airport,LUV,-5.66162014,132.7310028,Indonesia,Indonesia
Mali Airport,ARD,-8.132340431,124.5970001,Indonesia,Indonesia
Belaga Airport,BLG,2.650000095,113.7669983,Malaysia,Malaysia
Long Lellang Airport,LGL,3.421000004,115.1539993,Malaysia,Malaysia
Long Seridan Airport,ODN,3.967000008,115.0500031,Malaysia,Malaysia
Mukah Airport,MKM,2.90639,112.080002,Malaysia,Malaysia
Bakalalan Airport,BKM,3.973999977,115.6179962,Malaysia,Malaysia
Lawas Airport,LWY,4.84917,115.407997,Malaysia,Malaysia
Bario Airport,BBN,3.733890057,115.4789963,Malaysia,Malaysia
Tomanggong Airport,TMG,5.40257,118.65763,Malaysia,Malaysia
Kudat Airport,KUD,6.922500134,116.8359985,Malaysia,Malaysia
Radin Inten II (Branti) Airport,TKG,-5.240556,105.175556,Indonesia,Indonesia
Halim Perdanakusuma International Airport,HLP,-6.266610146,106.8909988,Indonesia,Indonesia
Ranai Airport,NTX,3.90871,108.388,Indonesia,Indonesia
Pangsuma Airport,PSU,0.835578024,112.9369965,Indonesia,Indonesia
Sintang(Susilo) Airport,SQG,0.063619003,111.4729996,Indonesia,Indonesia
Pendopo Airport,PDO,-3.286070108,103.8799973,Indonesia,Indonesia
Malikus Saleh Airport,LSW,5.226679802,96.95030212,Indonesia,Indonesia
Pulau Pangkor Airport,PKG,4.244719982,100.5530014,Malaysia,Malaysia
Long Bawan Airport,LBW,3.9028,115.6921,Indonesia,Indonesia
Nunukan Airport,NNX,4.133333333,117.6666667,Indonesia,Indonesia
Long Apung Airport,LPU,1.704486,114.970297,Indonesia,Indonesia
Albany Airport,ALH,-34.94329834,117.8089981,Australia,Australia
Argyle Airport,GYL,-16.6369,128.451004,Australia,Australia
Aurukun Airport,AUU,-13.354067,141.72065,Australia,Australia
Barcaldine Airport,BCI,-23.56529999,145.3070068,Australia,Australia
Badu Island Airport,BDD,-10.14999962,142.1734,Australia,Australia
Birdsville Airport,BVI,-25.89749908,139.3480072,Australia,Australia
Broken Hill Airport,BHQ,-32.00139999,141.4720001,Australia,Australia
Hamilton Island Airport,HTI,-20.35810089,148.9519959,Australia,Australia
Bedourie Airport,BEU,-24.34609985,139.4600067,Australia,Australia
Bourke Airport,BRK,-30.03919983,145.9519958,Australia,Australia
Burketown Airport,BUC,-17.74860001,139.5339966,Australia,Australia
Boigu Airport,GIC,-9.232780457,142.2180023,Australia,Australia
Oakey Airport,OKY,-27.41139984,151.7350006,Australia,Australia
Boulia Airport,BQL,-22.91329956,139.8999939,Australia,Australia
Bathurst Airport,BHS,-33.40940094,149.6519928,Australia,Australia
Blackwater Airport,BLT,-23.60309982,148.8070068,Australia,Australia
Carnarvon Airport,CVQ,-24.880211,113.67174,Australia,Australia
Cobar Airport,CAZ,-31.53829956,145.7940063,Australia,Australia
Coober Pedy Airport,CPD,-29.04000092,134.720993,Australia,Australia
Coconut Island Airport,CNC,-10.05000019,143.0700073,Australia,Australia
Cloncurry Airport,CNJ,-20.66860008,140.5039978,Australia,Australia
Ceduna Airport,CED,-32.13059998,133.7100067,Australia,Australia
Cooktown Airport,CTN,-15.44470024,145.1840057,Australia,Australia
Cunnamulla Airport,CMA,-28.03000069,145.621994,Australia,Australia
Coonamble Airport,CNB,-30.98329926,148.3760071,Australia,Australia
Coen Airport,CUQ,-13.761133,143.113311,Australia,Australia
Cooma Snowy Mountains Airport,OOM,-36.30059814,148.973999,Australia,Australia
Doomadgee Airport,DMD,-17.9403,138.822006,Australia,Australia
Darnley Island Airport,NLF,-9.583330154,143.7669983,Australia,Australia
Devonport Airport,DPO,-41.16970062,146.4299927,Australia,Australia
Elcho Island Airport,ELC,-12.01939964,135.5709991,Australia,Australia
Esperance Airport,EPR,-33.684399,121.822998,Australia,Australia
Flinders Island Airport,FLS,-40.09170151,147.9929962,Australia,Australia
Geraldton Airport,GET,-28.796101,114.707001,Australia,Australia
Gladstone Airport,GLT,-23.869699,151.223007,Australia,Australia
Groote Eylandt Airport,GTE,-13.97500038,136.4600067,Australia,Australia
Griffith Airport,GFF,-34.25080109,146.0670013,Australia,Australia
Horn Island Airport,HID,-10.58640003,142.2899933,Australia,Australia
Hooker Creek Airport,HOK,-18.33670044,130.6380005,Australia,Australia
Mount Hotham Airport,MHU,-37.04750061,147.3339996,Australia,Australia
Hughenden Airport,HGD,-20.81500053,144.2250061,Australia,Australia
Julia Creek Airport,JCK,-20.66830063,141.7230072,Australia,Australia
Kalbarri Airport,KAX,-27.692813,114.259169,Australia,Australia
King Island Airport,KNS,-39.87749863,143.878006,Australia,Australia
Kalkgurung Airport,KFG,-17.43190002,130.8079987,Australia,Australia
Karumba Airport,KRB,-17.45669937,140.8300018,Australia,Australia
Kowanyama Airport,KWM,-15.48560047,141.7510071,Australia,Australia
Kubin Airport,KUG,-10.22500038,142.2180023,Australia,Australia
Leonora Airport,LNO,-28.87809944,121.3150024,Australia,Australia
Lake Evella Airport,LEL,-12.49890041,135.8059998,Australia,Australia
Lord Howe Island Airport,LDH,-31.53829956,159.0769959,Australia,Australia
Lockhart River Airport,IRG,-12.7869,143.304993,Australia,Australia
Lismore Airport,LSY,-28.83029938,153.2599945,Australia,Australia
Lightning Ridge Airport,LHG,-29.45669937,147.9839935,Australia,Australia
Longreach Airport,LRE,-23.43420029,144.2799988,Australia,Australia
Leinster Airport,LER,-27.84329987,120.7030029,Australia,Australia
Laverton Airport,LVO,-28.61359978,122.4240036,Australia,Australia
Mabuiag Island Airport,UBB,-9.949999809,142.1829987,Australia,Australia
Meekatharra Airport,MKR,-26.61170006,118.5479965,Australia,Australia
Merimbula Airport,MIM,-36.90859985,149.901001,Australia,Australia
Milingimbi Airport,MGT,-12.09440041,134.8939972,Australia,Australia
Maningrida Airport,MNG,-12.05609989,134.2339935,Australia,Australia
McArthur River Mine Airport,MCV,-16.44249916,136.0839996,Australia,Australia
Mildura Airport,MQL,-34.22919846,142.0859985,Australia,Australia
Mount Magnet Airport,MMG,-28.11610031,117.8420029,Australia,Australia
Moree Airport,MRZ,-29.49889946,149.8450012,Australia,Australia
Moranbah Airport,MOV,-22.05780029,148.0769959,Australia,Australia
Moruya Airport,MYA,-35.89780045,150.1439972,Australia,Australia
Mount Gambier Airport,MGB,-37.74560165,140.7850037,Australia,Australia
Mornington Island Airport,ONG,-16.66250038,139.1779938,Australia,Australia
Murray Island Airport,MYI,-9.916669846,144.0549927,Australia,Australia
Maryborough Airport,MBH,-25.5133,152.714996,Australia,Australia
Narrandera Airport,NRA,-34.70220184,146.5119934,Australia,Australia
Narrabri Airport,NAA,-30.31920052,149.8269959,Australia,Australia
Normanton Airport,NTN,-17.68409,141.069664,Australia,Australia
Newman Airport,ZNE,-23.4178009,119.8030014,Australia,Australia
Olympic Dam Airport,OLP,-30.48500061,136.8769989,Australia,Australia
Port Augusta Airport,PUG,-32.50690079,137.7169952,Australia,Australia
Palm Island Airport,PMK,-18.75530052,146.5809937,Australia,Australia
Paraburdoo Airport,PBO,-23.17110062,117.7450027,Australia,Australia
Cocos (Keeling) Islands Airport,CCK,-12.18830013,96.83390045,Australia,Australia
Gove Airport,GOV,-12.26939964,136.8179932,Australia,Australia
Parkes Airport,PKE,-33.13140106,148.2389984,Australia,Australia
Port Lincoln Airport,PLO,-34.6053009,135.8800049,Australia,Australia
Pormpuraaw Airport,EDR,-14.896451,141.60908,Australia,Australia
Port Macquarie Airport,PQQ,-31.43580055,152.8630066,Australia,Australia
Portland Airport,PTJ,-38.31809998,141.470993,Australia,Australia
Quilpie Airport,ULP,-26.61219978,144.253006,Australia,Australia
Ramingining Airport,RAM,-12.35639954,134.897995,,
Roma Airport,RMA,-26.54500008,148.7749939,Australia,Australia
St George Airport,SGO,-28.04969978,148.5950012,Australia,Australia
Shark Bay Airport,MJK,-25.89389992,113.5770035,Australia,Australia
Saibai Island Airport,SBR,-9.378330231,142.625,Australia,Australia
Strahan Airport,SRN,-42.15499878,145.2920074,Australia,Australia
Thargomindah Airport,XTG,-27.9864006,143.8110046,Australia,Australia
Tennant Creek Airport,TCA,-19.63439941,134.1829987,Australia,Australia
Victoria River Downs Airport,VCD,-16.4021244,131.0049744,Australia,Australia
Warraber Island Airport,SYU,-10.20829964,142.8249969,Australia,Australia
Windorah Airport,WNR,-25.41309929,142.6670074,Australia,Australia
Whyalla Airport,WYA,-33.05889893,137.5140076,Australia,Australia
Wiluna Airport,WUN,-26.62919998,120.2210007,Australia,Australia
Wollongong Airport,WOL,-34.56110001,150.7890015,Australia,Australia
Winton Airport,WIN,-22.36359978,143.0859985,Australia,Australia
Wynyard Airport,BWT,-40.99890137,145.7310028,Australia,Australia
Yorke Island Airport,OKR,-9.752801,143.405673,Australia,Australia
Yam Island Airport,XMY,-9.901109695,142.776001,Australia,Australia
Beijing Nanyuan Airport,NAY,39.78279877,116.3880005,中国,中国
Chifeng Airport,CIF,42.23500061,118.9079971,中国,中国
Changzhi Airport,CIH,36.247501,113.125999,中国,中国
Datong Airport,DAT,40.060299,113.482002,中国,中国
Baita International Airport,HET,40.851398,111.823997,中国,中国
Baotou Airport,BAV,40.56000137,109.9970016,,
Shijiazhuang Daguocun International Airport,SJW,38.28070068,114.6969986,中国,中国
Tongliao Airport,TGO,43.556702,122.199997,中国,中国
Ulanhot Airport,HLH,46.195333,122.008333,中国,中国
Xilinhot Airport,XIL,43.91559982,115.9639969,中国,中国
Beihai Airport,BHY,21.5394,109.293999,中国,中国
Changde Airport,CGD,28.91889954,111.6399994,中国,中国
Dayong Airport,DYG,29.1028,110.443001,中国,中国
Meixian Airport,MXZ,24.35000038,116.1330032,中国,中国
Zhuhai Jinwan Airport,ZUH,22.006399,113.375999,中国,中国
Liuzhou Bailian Airport,LZH,24.2075,109.390999,中国,中国
Zhanjiang Airport,ZHA,21.214399,110.358002,中国,中国
Enshi Airport,ENH,30.32029915,109.4850006,中国,中国
Nanyang Jiangying Airport,NNY,32.980801,112.614998,中国,中国
Xiangyang Liuji Airport,XFN,32.1506,112.291,中国,中国
Yichang Sanxia Airport,YIH,30.55655,111.479988,中国,中国
Ankang Wulipu Airport,AKA,32.708099,108.931,中国,中国
Golmud Airport,GOQ,36.4006,94.786102,中国,中国
Hanzhong Chenggu Airport,HZG,33.134136,107.206014,中国,中国
Qingyang Airport,IQN,35.799702,107.602997,中国,中国
Xining Caojiabu Airport,XNN,36.5275,102.042999,中国,中国
Yan'an Ershilipu Airport,ENY,36.636902,109.554001,中国,中国
Yulin Yuyang Airport,UYN,38.35971,109.590927,中国,中国
Arvaikheer Airport,AVK,46.25030136,102.802002,Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ,Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ
Altai Airport,LTI,46.37639999,96.22109985,Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ,Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ
Bayankhongor Airport,BYN,46.16329956,100.7040024,Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ,Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ
Dalanzadgad Airport,DLZ,43.59170151,104.4300003,Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ,Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ
Khovd Airport,HVD,47.95410156,91.62819672,Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ,Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ
M�r�n Airport,MXV,49.66329956,100.098999,Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ,Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ
Diqing Airport,DIG,27.7936,99.6772,中国,中国
Mangshi Airport,LUM,24.4011,98.5317,中国,中国
Pu'er Simao Airport,SYM,22.793301,100.959,中国,中国
Zhaotong Airport,ZAT,27.32559967,103.7549973,中国,中国
Ganzhou Airport,KOW,25.853333,114.778889,中国,中国
Jingdezhen Airport,JDZ,29.33860016,117.1760025,中国,中国
Jiujiang Lushan Airport,JIU,29.476944,115.801111,中国,中国
Quzhou Airport,JUZ,28.965799,118.899002,中国,中国
Lianyungang Airport,LYG,34.571667,118.873611,中国,中国
Huangyan Luqiao Airport,HYN,28.56220055,121.4290009,中国,中国
Shubuling Airport,LYI,35.04610062,118.4120026,中国,中国
Quanzhou Jinjiang International Airport,JJN,24.7964,118.589996,中国,中国
Tunxi International Airport,TXN,29.73329926,118.2559967,中国,中国
Weifang Airport,WEF,36.646702,119.119003,,
Weihai Airport,WEH,37.18709946,122.2289963,中国,中国
Sunan Shuofang International Airport,WUX,31.49440002,120.4290009,中国,中国
Nanping Wuyishan Airport,WUS,27.7019,118.000999,中国,中国
Wenzhou Longwan International Airport,WNZ,27.912201,120.851997,中国,中国
Yancheng Airport,YNZ,33.425833,120.203056,中国,中国
Yiwu Airport,YIW,29.34469986,120.0319977,中国,中国
Zhoushan Airport,HSN,29.93420029,122.3619995,中国,中国
Qamdo Bangda Airport,BPX,30.55360031,97.10829926,中国,中国
Dachuan Airport,DAX,31.1302,107.4295,中国,中国
Guangyuan Airport,GYS,32.39110184,105.7020035,中国,中国
Luzhou Airport,LZO,28.85219955,105.3929977,中国,中国
Mianyang Airport,MIG,31.42810059,104.7409973,中国,中国
Nanchong Airport,NAO,30.79545,106.1626,中国,中国
Nyingchi Airport,LZY,29.30330086,94.33529663,中国,中国
Wanxian Airport,WXN,30.8017,108.433,中国,中国
Aksu Airport,AKU,41.262501,80.291702,中国,中国
Qiemo Yudu Airport,IQM,38.233611,85.465556,中国,中国
Kuqa Airport,KCA,41.677856,82.872917,中国,中国
Korla Airport,KRL,41.69779968,86.12889862,中国,中国
Karamay Airport,KRY,45.46655,84.9527,中国,中国
Yining Airport,YIN,43.955799,81.330299,中国,中国
Heihe Airport,HEK,50.17162094,127.3088837,中国,中国
Jiamusi Airport,JMU,46.84339905,130.4649963,中国,中国
Jinzhou Airport,JNZ,41.10139847,121.0619965,中国,中国
Qiqihar Sanjiazi Airport,NDG,47.23960114,123.9179993,中国,中国
Yanji Chaoyangchuan Airport,YNJ,42.88280106,129.451004,中国,中国
Waikoloa Heliport,WKL,19.9205,-155.8607,United States,United States
Mount Keith Airport,WME,-27.28639984,120.5550003,Australia,Australia
Los Roques Airport,LRV,11.94999981,-66.66999817,Venezuela,Venezuela
Inishmore Aerodrome,IOR,53.1067009,-9.653610229,Éire / Ireland,Éire / Ireland
Connemara Regional Airport,NNR,53.2303009,-9.467780113,Éire / Ireland,Éire / Ireland
R�gen Airport,GTI,54.3833313,13.3255558,Deutschland,Germany
Berezovo Airport,EZV,63.92100143,65.03050232,Россия,Россия
Worcester Regional Airport,ORH,42.26729965,-71.8757019,United States,United States
Anqing Tianzhushan Airport,AQG,30.582199,117.050003,中国,中国
Shanhaiguan Airport,SHP,39.968102,119.731003,中国,中国
Yuncheng Guangong Airport,YCU,35.116391,111.0313889,中国,中国
Jiayuguan Airport,JGN,39.856899,98.3414,中国,中国
Dandong Airport,DDG,40.0247,124.286003,中国,中国
Ordos Ejin Horo Airport,DSN,39.49,109.8613889,中国,中国
Bao'anying Airport,PZI,26.54,101.79852,中国,中国
Bremerton National Airport,PWT,47.49020004,-122.7649994,United States,United States
Spencer Municipal Airport,SPW,43.16550064,-95.20279694,United States,United States
Jefferson City Memorial Airport,JEF,38.59120178,-92.15609741,United States,United States
Unst Airport,UNT,60.74720001,-0.853850007,United Kingdom,United Kingdom
Provincetown Municipal Airport,PVC,42.07189941,-70.2213974,United States,United States
Gustaf III Airport,SBH,17.90439987,-62.84360123,France,France
Kostroma Sokerkino Airport,KMW,57.7969017,41.01940155,Россия,Россия
Sukhumi Dranda Airport,SUI,42.85820007,41.12810135,საქართველო,საქართველო
Donskoye Airport,TBW,52.80609894,41.48279953,Россия,Россия
Oban Airport,OBN,56.46350098,-5.399670124,United Kingdom,United Kingdom
Erechim Airport,ERM,-27.66189957,-52.2682991,Brasil,Brasil
Courchevel Airport,CVF,45.39670181,6.634719849,France,France
Fullerton Municipal Airport,FUL,33.87200165,-117.9800034,United States,United States
Concord-Padgett Regional Airport,USA,35.387798,-80.709099,United States,United States
Navoi Airport,NVI,40.11719894,65.17079926,Oʻzbekiston,Oʻzbekiston
Ain Arnat Airport,QSF,36.17810059,5.32449007,Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر,Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر
La Rochelle-�le de R� Airport,LRH,46.17919922,-1.195279956,France,France
Friedman Memorial Airport,SUN,43.50439835,-114.2959976,United States,United States
Mason City Municipal Airport,MCW,43.15779877,-93.33129883,United States,United States
Phoenix-Mesa-Gateway Airport,AZA,33.30780029,-111.6549988,United States,United States
Sa�l Airport,XAU,3.61361,-53.204201,France,France
Anaktuvuk Pass Airport,AKP,68.13359833,-151.7429962,United States,United States
Anvik Airport,ANV,62.646702,-160.190994,United States,United States
Atqasuk Edward Burnell Sr Memorial Airport,ATK,70.46730042,-157.4360046,United States,United States
Gambell Airport,GAM,63.76679993,-171.7330017,United States,United States
Hooper Bay Airport,HPB,61.52389908,-166.1470032,United States,United States
Kaltag Airport,KAL,64.31909943,-158.7409973,United States,United States
St Mary's Airport,KSM,62.0605011,-163.302002,United States,United States
Kivalina Airport,KVL,67.73619843,-164.5630035,United States,United States
Mekoryuk Airport,MYU,60.37139893,-166.2709961,United States,United States
Ruby Airport,RBY,64.72720337,-155.4700012,United States,United States
Shishmaref Airport,SHH,66.249604,-166.089112,United States,United States
Savoonga Airport,SVA,63.68640137,-170.4929962,United States,United States
Noatak Airport,WTK,67.56610107,-162.9750061,United States,United States
Ormoc Airport,OMC,11.05799961,124.5650024,Philippines,Philippines
Puvirnituq Airport,YPX,60.05059814,-77.28690338,Canada,Canada
Tasiujaq Airport,YTQ,58.6678009,-69.95580292,Canada,Canada
Arctic Village Airport,ARC,68.1147,-145.578995,United States,United States
Sam Mbakwe International Airport,QOW,5.427060127,7.206029892,Nigeria,Nigeria
Arenal Airport,FON,10.478,-84.634499,Costa Rica,Costa Rica
Tambor Airport,TMU,9.73852,-85.013802,Costa Rica,Costa Rica
Cauayan Airport,CYZ,16.92989922,121.7529984,Philippines,Philippines
Kirovsk-Apatity Airport,KVK,67.46330261,33.5882988,Россия,Россия
Coronel Altino Machado de Oliveira Airport,GVR,-18.89520073,-41.98220062,Brasil,Brasil
Port Clarence Coast Guard Station,KPC,65.25370026,-166.8589935,United States,United States
Pajala Airport,PJA,67.24559784,23.06889915,Sverige,Sweden
Bella Coola Airport,QBC,52.387501,-126.596001,Canada,Canada
Hagerstown Regional Richard A Henson Field,HGR,39.707901,-77.72949982,United States,United States
Araracuara Airport,ACR,-0.5833,-72.4083,Colombia,Colombia
Gorakhpur Airport,GOP,26.73970032,83.4496994,India,India
Sand Point Airport,SDP,55.31499863,-160.522995,United States,United States
Hami Airport,HMI,42.8414,93.669197,中国,中国
